ari,nmi,sillhouette,db
0.16327829,0.12221691,0.29398223,1.51907294
0.10695091,0.06936311,0.2383738,1.89176122
-0.02036781,0.0086056,0.24206654,1.86325059
0.16241786,0.11301433,0.28369059,1.54387925
0.0308825,0.00876058,0.29849875,1.56602708
0.13487366,0.08814191,0.33043805,1.30544684
0.02511033,0.00605752,0.26890327,1.59227608
0.1182956,0.07597126,0.42670047,1.0478965
0.04494018,0.01733521,0.42840849,0.89070376
