ari,nmi,sillhouette,db
0.08658623,0.04170757,0.32206994,1.32533602
0.02685045,0.00696574,0.27580402,1.5420747
0.01881628,0.00387673,0.27549168,1.66778993
-0.00814598,0.00056119,0.25394092,1.63637541
-0.00797907,0.00053533,0.25848507,1.63852251
-0.01843318,0.0046695,0.24719093,1.7780016
0.06298138,0.03854848,0.23219388,1.88414382
0.10742571,0.07202366,0.26936607,1.64160823
0.16350465,0.12637284,0.29322999,1.48748311
