ari,nmi,sillhouette,db
0.16339987,0.12425801,0.2950281,1.49893186
0.16339987,0.12425801,0.30187583,1.46107376
0.15843793,0.11561102,0.32556335,1.38128725
0.13148589,0.09006988,0.34391915,1.31136176
0.13169059,0.09161912,0.32565101,1.3927107
0.16241786,0.11301433,0.3518689,1.27687585
0.15343106,0.10759616,0.34648494,1.28177517
0.12320502,0.08381714,0.35252755,1.24579003
-0.01247316,0.00493616,0.5513903,0.72481095
