ari,nmi,sillhouette,db
0.15871065,0.14216892,0.62557962,0.75740642
-0.01305891,0.00491902,0.32925471,1.46605589
-0.02566179,0.02459714,0.26079133,1.63541919
-0.01563015,0.0147869,0.2479977,1.99892445
-0.01527306,0.00284576,0.25556285,1.71310028
0.00184432,0.00014516,0.25892719,1.85155317
0.07973081,0.04006101,0.19319938,2.23879559
0.10329308,0.06724972,0.22651741,1.96864619
0.13582816,0.09406832,0.25992169,1.7547364
