ari,nmi,sillhouette,db
0.01562774,0.00088594,0.17817626,2.68206493
-0.01237501,0.00161891,0.18197779,5.47012277
0.00339464,0.00012806,0.17094671,5.57217079
0.01096713,0.00158512,0.15331555,5.63779123
0.01118733,0.00127881,0.15641551,5.61284628
0.01640663,0.00409052,0.13698481,5.80195423
0.01863014,0.00713755,0.11956724,5.89288609
0.01433079,0.00760361,0.09645276,5.75349808
0.0136006,0.00702029,0.09477272,5.86947561
