ari,nmi,sillhouette,db
0.08356115,0.01657152,0.37810523,2.32731606
0.06168464,0.00967155,0.30958824,2.92684783
0.08731537,0.01887567,0.34043025,2.02932367
0.0855381,0.01813237,0.30275575,2.04964872
0.06176218,0.0097338,0.25765003,3.17151036
0.08209922,0.01674605,0.28986844,2.20242721
0.08266196,0.01696832,0.27057366,2.21352759
0.0832288,0.01719401,0.26625765,2.22774639
0.01434367,0.00732234,0.09702612,5.93261045
