ari,nmi,sillhouette,db
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
0.07186693,0.01260189,0.24952256,3.1638285
