ari,nmi,sillhouette,db
0.06919829,0.01181277,0.24613491,3.18733528
0.01775373,0.00811799,0.10845227,6.02596189
0.06524299,0.01065118,0.24282822,3.22919484
0.14852621,0.04387903,0.21439955,3.25869244
0.13476732,0.03795076,0.2018794,3.30325881
0.12990534,0.03594069,0.19458667,3.32903546
0.13038161,0.03613567,0.22101045,3.04429239
0.13086005,0.03633196,0.22070124,3.00287958
0.13230852,0.03692877,0.24065535,2.84589467
