ari,nmi,sillhouette,db
0.02444522,0.11033282,1.0,0.0
0.02314239,0.0798004,0.40867605,0.97824833
0.01401168,0.05005796,0.20664951,1.61216711
0.10298184,0.19149689,0.21359913,1.38403691
0.03487872,0.12553294,0.14898153,1.75301683
0.08407346,0.16311877,0.14124837,1.84740639
0.08477395,0.17177532,0.12742696,1.9738681
0.10613694,0.20448864,0.10803994,2.03745032
0.06912568,0.16496435,0.11684087,2.08689805
