ari,nmi,sillhouette,db
0.09202148,0.1286248,0.14013138,2.15463466
0.14606007,0.18649698,0.15586663,2.06339336
0.08926655,0.14355267,0.18663606,1.76686215
0.08241893,0.11213085,0.21579676,1.60805862
0.08012086,0.11811861,0.24725243,1.44144567
0.10172548,0.12566088,0.39720691,1.07148343
0.10172548,0.12566088,0.60367577,0.76013788
0.11754259,0.14033668,0.78221775,0.56658558
0.15974333,0.17739741,0.54821438,0.62623384
