ari,nmi,sillhouette,db
0.19647732,0.25314918,0.14337173,1.80360835
0.14157853,0.15616814,0.14485529,1.95020482
0.14242755,0.22005476,0.16894774,1.74469911
0.1061562,0.18112127,0.17682146,1.74196395
0.1361411,0.1995782,0.18196045,1.64522468
0.12227562,0.18955181,0.25390483,1.35003976
0.13717889,0.20571246,0.35102428,1.00417165
0.12767299,0.20720673,0.71807053,0.49755823
0.02223183,0.06664589,1.0,0.0
