ari,nmi,sillhouette,db
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
0.17645913,0.24805068,0.12679782,1.86720624
