ari,nmi,sillhouette,db
0.30523878,0.28092455,1.0,0.0
0.23196888,0.21315504,0.40799661,0.97685494
0.17938682,0.19974666,0.25061492,1.28853731
0.33772262,0.34723832,0.2405215,1.31142023
0.31063692,0.30396335,0.18307059,1.5818075
0.3235782,0.30925788,0.16432634,1.67600221
0.34736701,0.34091314,0.14617602,1.76221977
0.11833327,0.20638611,0.14459319,1.77621309
0.17111442,0.22397011,0.12748983,1.93442294
