ari,nmi,sillhouette,db
-0.00676207,0.00123711,0.39435441,1.38781375
-0.00676207,0.00123711,0.39435441,1.38781375
-0.00676207,0.00123711,0.39435441,1.38781375
-0.00545852,0.00060403,0.35685721,1.40328643
0.00414121,0.00128078,0.41330402,1.15193485
0.00414121,0.00128078,0.41330402,1.15193485
0.00698821,0.00332692,0.33558797,1.20546708
0.00698821,0.00332692,0.33558797,1.20546708
0.01991575,0.00951041,0.58131354,0.5893527
