ari,nmi,sillhouette,db
-0.00231768,0.00237305,0.23756055,1.71251946
-0.00276959,3.06e-06,0.25366397,1.60595782
-0.00276959,3.06e-06,0.25366397,1.60595782
-0.00274975,0.00051067,0.28073829,1.45599566
-0.00274975,0.00051067,0.28073829,1.45599566
0.02260405,0.02087089,0.46984069,0.84388198
0.00724867,0.01053919,0.66184575,0.46764619
0.00724867,0.01053919,0.66184575,0.46764619
0.00724867,0.01053919,0.66184575,0.4676461
