ari,nmi,sillhouette,db
-0.00301182,4.588e-05,0.34855348,1.43939962
-0.00301182,4.588e-05,0.34855348,1.43939962
-0.00301182,4.588e-05,0.34855348,1.43939962
-0.00301182,4.588e-05,0.40029539,1.26731625
-0.00272997,0.0,0.33172478,1.20837954
-0.00272997,0.0,0.33172478,1.20837954
0.00176364,0.00158719,0.39361651,0.97402199
0.00176364,0.00158719,0.39361651,0.97402199
0.00571956,0.01163522,0.54810621,0.6225889
