ari,nmi,sillhouette,db
-0.0074039,0.0018363,0.50984998,1.10173538
-0.0074039,0.0018363,0.50984998,1.10173538
-0.0074039,0.0018363,0.50984998,1.10173538
-0.00700808,0.0015309,0.57771514,0.97954085
0.00243356,0.00048146,0.55806406,1.0712238
0.00243356,0.00048146,0.55806406,1.0712238
-0.00551018,0.00062972,0.53849674,0.97851702
-0.00551018,0.00062972,0.53849674,0.97851702
-0.00863062,0.00308174,0.76989274,0.51073555
