ari,nmi,sillhouette,db
-0.0074039,0.0018363,0.50984998,1.10173538
-0.00821323,0.00234188,0.48584865,1.18983286
-0.00821323,0.00234188,0.48584865,1.18983286
-0.00887096,0.00439502,0.41296003,1.29986772
-0.00887096,0.00439502,0.41296003,1.29986772
-0.00551018,0.00062972,0.53849674,0.97851702
0.00287664,0.00103267,0.64298035,0.56743695
0.00287664,0.00103267,0.64298035,0.56743695
0.00287664,0.00103267,0.64298035,0.56743695
