ari,nmi,sillhouette,db
-0.00651186,0.0012986,0.46087633,1.19009547
-0.00333331,0.00015481,0.46773702,1.15085356
-0.00333331,0.00015481,0.46773702,1.15085356
-0.00475633,0.00049731,0.54433165,1.00232762
-0.00611321,0.00105169,0.64827997,0.82671
-0.00611321,0.00105169,0.64827997,0.82671
-0.00452646,0.00048121,0.67771267,0.68441725
-0.00452646,0.00048121,0.67771267,0.68441725
-0.00844585,0.00251164,0.66945597,0.61312917
