ari,nmi,sillhouette,db
-0.00651186,0.0012986,0.51750083,1.07674235
-0.00651186,0.0012986,0.51750083,1.07674235
-0.00651186,0.0012986,0.51750083,1.07674235
-0.00611786,0.00090001,0.43174604,1.25169302
-0.00192172,7.2e-06,0.39320983,1.21601187
-0.00192172,7.2e-06,0.39320983,1.21601187
-0.00551018,0.00062972,0.53849674,0.97851702
-0.00551018,0.00062972,0.53849674,0.97851702
-0.00863062,0.00308174,0.76989274,0.51073555
