ari,nmi,sillhouette,db
-0.00232558,0.0,0.20528128,1.95725558
-0.00232558,0.0,0.20528128,1.95725558
-0.00232558,0.0,0.20528128,1.95725558
-0.00232558,0.0,0.26176548,1.67050525
-0.00206665,0.0,0.26437125,1.52807335
-0.00206665,0.0,0.26437125,1.52807335
-0.0022968,0.0,0.39161511,1.20706664
-0.0022968,0.0,0.39161511,1.20706664
-0.00206665,0.0,0.74912892,0.33333333
