ari,nmi,sillhouette,db
-0.00232558,0.0,0.31780447,1.39453232
-0.00232558,0.0,0.31780447,1.39453232
-0.00232558,0.0,0.31780447,1.39453232
-0.00232558,0.0,0.3840425,1.20401078
-0.00232558,0.0,0.48939389,0.98105825
-0.00232558,0.0,0.48939389,0.98105825
-0.00232558,0.0,0.65383043,0.57735027
-0.00232558,0.0,0.65383043,0.57735027
-0.00232558,0.0,1.0,0.0
