ari,nmi,sillhouette,db
-0.00232558,0.0,0.20569646,1.97038048
-0.00232558,0.0,0.20569646,1.97038048
-0.00232558,0.0,0.20569646,1.97038048
-0.00232558,0.0,0.35528328,1.33828596
-0.00206665,0.0,0.26219862,1.54025924
-0.00206665,0.0,0.26219862,1.54025924
-0.00232558,0.0,0.53799489,0.89442719
-0.00232558,0.0,0.53799489,0.89442719
-0.00206665,0.0,0.74912892,0.33333333
