ari,nmi,sillhouette,db
0.71796168,0.8060711,0.41080999,1.13621491
0.67317888,0.76212158,0.39983364,1.18936131
0.5821815,0.70421501,0.38711855,1.02089993
0.34094289,0.53907091,0.37698282,1.03240201
0.32502859,0.46620963,0.38400288,1.15919118
0.20457605,0.39197222,0.48740467,0.89401302
0.08747657,0.29075641,0.69699576,0.57401196
0.09272793,0.22686597,0.93120876,0.39799902
-0.03023848,0.07454998,1.0,2e-08
