ari,nmi,sillhouette,db
0.74753115,0.84144256,0.41148633,1.21523199
0.6903492,0.74940481,0.42683045,1.01833348
0.76850508,0.81387698,0.51931551,1.00803565
0.77681515,0.83125532,0.58042786,0.82313899
0.67709205,0.76116545,0.65358433,0.67848884
0.58610548,0.70436596,0.70485689,0.69072622
0.44250517,0.61641905,0.89221234,0.44540424
0.34673552,0.53954539,0.95468294,0.1993592
0.01732276,0.12452485,0.99009901,0.0
