ari,nmi,sillhouette,db
-0.0721972,0.08141409,0.16291801,2.510481
-0.07741646,0.09425317,0.16101034,2.39109863
-0.07340156,0.09806754,0.16079853,2.33406672
-0.07502918,0.09938138,0.16655705,2.25778651
-0.00684484,0.12500794,0.14254055,2.38580027
0.01669501,0.12785812,0.14700978,2.21932769
0.02053995,0.12016898,0.16774034,2.02879876
0.01977967,0.12292368,0.23842205,1.55745985
-0.01100015,0.10623522,0.32406531,1.15630384
