ari,nmi,sillhouette,db
-0.00669456,0.00060719,0.18045084,2.08010211
0.00117009,7.634e-05,0.11351983,2.86755421
0.0018031,9.286e-05,0.10936931,3.17538316
-0.00036867,3.5e-07,0.10631371,3.354103
-0.02590024,0.00722929,0.12809716,3.27712537
-0.07083926,0.04388985,0.14713426,2.98792568
-0.06993291,0.03636906,0.16497466,2.86756879
-0.06858015,0.03756342,0.16660583,2.8481025
-0.07582613,0.06540123,0.16916017,2.70345519
