ari,nmi,sillhouette,db
0.00135793,0.08773361,0.10873584,2.77429065
0.00586955,0.09567104,0.10997197,2.7514424
0.01291662,0.09982788,0.11489745,2.67869283
0.03082056,0.10484074,0.12046617,2.61008015
0.03020079,0.10323027,0.13412271,2.43440663
0.05297023,0.11961158,0.14846355,2.27256825
0.03941759,0.11756464,0.17313681,2.03598012
0.04878421,0.11733627,0.22207948,1.69288555
0.06303066,0.12117122,0.28166289,1.38200975
