ari,nmi,sillhouette,db
0.64784475,0.52685003,0.33758868,1.32724153
0.64813937,0.52442994,0.31246565,1.42303738
0.63656291,0.51393744,0.29641771,1.495743
0.41478893,0.30436872,0.27587968,1.56866748
0.31931048,0.221551,0.26065773,1.63008317
0.50365237,0.38356319,0.24367996,1.65735063
0.4326501,0.33705696,0.23391226,1.65091415
0.25310618,0.20425919,0.24210124,1.53775482
0.11567228,0.08463876,0.39771404,0.93868082
