ari,nmi,sillhouette,db
0.67787889,0.55883315,0.30645657,1.37351966
0.65472154,0.53348848,0.31656574,1.34026663
0.62097581,0.50148719,0.32657333,1.30741707
0.71281728,0.5915803,0.37253632,1.15910197
0.54075544,0.43473106,0.34792623,1.23796258
0.59895966,0.48083555,0.3501476,1.2167989
0.59916932,0.48578274,0.40408459,1.06279454
0.62104666,0.50292717,0.45953159,0.91135723
0.74908282,0.63215003,0.45493464,0.92051231
