ari,nmi,sillhouette,db
0.67062035,0.55645496,0.32955611,1.38490339
0.63590515,0.52217696,0.3190649,1.46380618
0.60724277,0.50139066,0.32158819,1.48408592
0.62383569,0.52524195,0.3187206,1.47082982
0.55829056,0.44712782,0.29542068,1.54404391
0.54751381,0.43783138,0.27770017,1.60543018
0.57953106,0.47462244,0.33899098,1.3362505
0.69391779,0.58839599,0.39095079,1.11983659
0.35735408,0.27275195,0.41379836,0.95617411
