ari,nmi,sillhouette,db
0.65942717,0.53803059,0.33051384,1.37543912
0.62538475,0.50157908,0.31831655,1.40928985
0.62528023,0.50224224,0.30583323,1.45677892
0.57614325,0.45140578,0.28917028,1.4831028
0.60278454,0.48103586,0.27193282,1.56832911
0.23628543,0.15907526,0.22210701,1.70672689
0.17193863,0.11017007,0.24383454,1.57173145
0.09209838,0.06103072,0.27323194,1.35302196
0.14115554,0.10662786,0.40042509,0.91819398
