ari,nmi,sillhouette,db
0.00279858,0.02306611,0.24784731,2.01574737
0.00122274,0.02041763,0.25479888,2.04861295
0.00864119,0.0316419,0.27604451,2.05399139
0.01096667,0.03702566,0.29038105,1.9534137
0.00453037,0.01884314,0.28450002,1.94010189
0.02538139,0.07573486,0.35727574,1.66668649
0.01903916,0.04709706,0.36688573,1.57694634
0.01094291,0.0290735,0.36303729,1.57376135
0.01092242,0.02375179,0.39126453,1.3073368
