ari,nmi,sillhouette,db
0.03147619,0.0231248,0.00889324,10.29475307
0.02748915,0.02019553,0.00992025,9.76364999
0.02672425,0.0196736,0.01127508,9.15410782
0.00140586,0.00129221,0.0116197,9.02828638
0.0027699,0.00227858,0.01392925,8.24944276
0.00340364,0.00273453,0.01735704,7.38899685
0.02852704,0.0210126,0.02104806,6.68183773
0.03038689,0.02232014,0.02917772,5.64416473
0.02958236,0.02172704,0.05712933,3.92898837
