ari,nmi,sillhouette,db
0.02958225,0.02171848,0.00591717,12.49922792
0.02852709,0.02101689,0.00597169,12.47008734
0.03230519,0.02370242,0.00583412,12.59158737
0.01275717,0.00950871,0.00652643,11.9235868
0.01105225,0.00826907,0.00782737,10.9330239
0.00814,0.00617561,0.00969554,9.82370344
0.00771829,0.00585254,0.01262277,8.64034861
0.00303497,0.00247398,0.01820574,7.1671216
0.00717404,0.00546528,0.02935219,5.61908043
