ari,nmi,sillhouette,db
0.39420666,0.32037323,0.18860991,1.95036959
0.39420666,0.32037323,0.20154766,1.85263468
0.38490094,0.30564516,0.20960687,1.80658131
0.34876376,0.28483279,0.23834939,1.65183055
0.28177324,0.23240558,0.25454008,1.58443455
0.30609392,0.2419499,0.29995223,1.4302323
0.26615451,0.20353141,0.43238192,1.11677968
0.27383201,0.20512176,0.59323409,0.72516005
0.05166475,0.0704959,0.90534884,0.15118116
