ari,nmi,sillhouette,db
0.46229538,0.36448552,0.1704941,2.12912141
0.40340312,0.31465461,0.16301654,2.20490927
0.2738903,0.20708279,0.17320579,2.11765672
0.22899029,0.17576602,0.16284922,2.11971806
0.28136264,0.21489756,0.17453051,2.07017739
0.31388569,0.24631465,0.19806955,1.85087119
-0.00355083,0.00024132,0.40433382,1.16652217
-0.00355083,0.00024132,0.50087991,0.96141182
-0.00355083,0.00024132,0.67839668,0.70118827
