ari,nmi,sillhouette,db
0.46229538,0.36448552,0.1704941,2.12912141
0.42263271,0.32941023,0.17253042,2.15240026
0.40351258,0.31198615,0.18642122,2.0443589
0.22888715,0.16960033,0.18712766,2.04458474
0.16288775,0.12204432,0.1810344,2.02316625
0.09814238,0.07541021,0.17785519,1.99930617
0.05166475,0.0704959,0.34587673,1.4161894
-0.00355083,0.00024132,0.50783696,0.87463643
-0.00355083,0.00024132,0.65970318,0.56304976
