ari,nmi,sillhouette,db
0.0100354,0.18570333,0.29017994,1.458818
0.01013378,0.18628403,0.26711492,1.57002708
0.01000553,0.18536065,0.24720956,1.66023956
0.01035082,0.17583646,0.23248375,1.79995681
0.01042756,0.1774014,0.22480746,1.84183492
0.0104219,0.17656685,0.21310934,1.87304928
0.0103935,0.1751964,0.20856913,1.88785674
0.0105318,0.17393809,0.16217876,2.21921665
0.00097048,0.0692802,0.32123406,1.47485023
