ari,nmi,sillhouette,db
0.01096536,0.18274272,0.24341981,1.62322826
0.0110121,0.18498692,0.25300344,1.5651628
0.01103396,0.18617147,0.26539143,1.50463417
0.01089806,0.1840199,0.27612126,1.45075863
0.01089806,0.1840199,0.28708989,1.40467074
0.01058862,0.18351725,0.32220649,1.24692796
0.01055571,0.18225057,0.36381483,1.11320948
0.01033732,0.17868435,0.4715382,0.83529219
0.01083526,0.17859962,0.44761579,0.92046465
