ari,nmi,sillhouette,db
0.01084194,0.18035324,0.25968454,1.55949391
0.01067276,0.18087805,0.26572172,1.55129725
0.01086408,0.18213202,0.25693905,1.64649195
0.01076993,0.18233008,0.2659426,1.60211075
0.01031815,0.18578123,0.27706546,1.55113128
0.01016659,0.18665349,0.26734708,1.59596291
0.01016659,0.18665349,0.27708551,1.52866657
0.01051739,0.18264982,0.27099818,1.58688532
0.01016659,0.18665349,0.29400802,1.44853196
