ari,nmi,sillhouette,db
0.01010216,0.18449007,0.30882264,1.38361006
0.01035928,0.1847307,0.32966991,1.29602655
0.01023087,0.18541389,0.34897393,1.22232491
0.01013339,0.18726385,0.38410761,1.09487997
0.01013339,0.18726385,0.41642301,0.98896176
0.01044313,0.18299957,0.42648238,0.97262238
0.01021655,0.17871511,0.42043365,0.99550239
0.01005174,0.1751782,0.47602897,0.85029557
0.01134091,0.189293,0.47941708,0.85275103
